Node Number	Directional Heat Flux (W/m²)
25423	8.8756e-008
25424	2.1679e-008
25425	-3.5049e-009
25426	-2.8329e-008
25427	5.2169e-008
25428	2.2095e-007
25429	6.1276e-007
25430	-3.232e-008
25431	-2.0969e-007
25432	3.7187e-008
25433	-2.1868e-007
25434	1.3941e-007
25435	6.2691e-008
25436	3.4848e-007
25437	1.9685e-007
25438	6.7978e-008
25439	1.1018e-007
25440	-2.6435e-007
25441	-3.0008e-007
25442	-2.7925e-007
25443	-4.9953e-008
25444	-7.1133e-008
25445	-1.3666e-007
25446	-7.5311e-008
25447	1.2412e-007
25448	5.9075e-008
25449	1.3854e-007
25450	6.9887e-007
25451	3.6673e-007
25452	3.6274e-007
25453	-2.5257e-007
25454	2.2314e-008
25455	1.3745e-008
25456	-3.4192e-007
25457	-3.54e-007
25458	-3.8487e-007
25459	1.5669e-007
25460	-5.4574e-008
25461	-5.0514e-008
25462	1.886e-007
25463	2.5077e-006
25464	3.7901e-007
25465	2.8098e-007
25466	3.4085e-007
25467	5.1775e-007
25468	2.3888e-007
25469	2.8442e-007
25470	1.1646e-007
25471	1.8491e-008
25472	-2.205e-008
25473	1.6434e-007
25474	4.4904e-007
25475	5.5603e-007
25476	1.4986e-007
25477	1.4604e-007
25478	3.9044e-007
25479	-1.5723e-008
25480	6.7514e-007
25481	2.8544e-007
25482	5.0534e-007
25483	2.6898e-007
25484	2.6516e-007
25485	2.7311e-007
25486	2.8939e-007
25487	2.4639e-007
25488	1.3001e-007
25489	3.9243e-007
25490	3.6735e-007
25491	3.7596e-007
25492	3.9638e-007
25493	4.1674e-007
25494	5.0907e-007
25495	6.2585e-007
25496	6.1875e-007
25497	2.5238e-007
25498	5.0664e-007
25499	5.5876e-007
25500	5.7145e-007
25501	4.8446e-007
25502	3.0124e-007
25503	-7.664e-008
25504	-8.9902e-009
25505	9.3527e-008
25506	1.1981e-007
25507	1.2528e-007
25508	1.1516e-007
25509	1.1232e-007
25510	1.376e-007
25511	5.287e-007
25512	3.5614e-007
25513	4.4059e-007
25514	1.5083e-007
25515	3.2099e-007
25516	3.4728e-007
25517	1.7292e-007
25518	1.6405e-007
25519	1.5037e-007
25520	1.5656e-007
25521	-8.509e-009
25522	7.1249e-007
25523	-2.1008e-007
25524	3.7207e-007
25525	3.635e-007
25526	-2.1406e-007
25527	3.6808e-007
25528	7.597e-007
25529	1.3188e-006
25530	-2.6005e-007
25531	-5.0108e-007
25532	1.1544e-007
25533	1.1732e-007
25534	-6.7802e-008
25535	5.3088e-007
25536	5.6459e-007
25537	-5.0418e-007
25538	-8.3254e-007
25539	2.3628e-008
25540	5.4143e-008
25541	2.6256e-008
25542	2.3774e-007
25543	-5.5856e-007
25544	3.3915e-007
25545	3.191e-007
25546	2.9761e-007
25547	2.9604e-007
25548	5.6494e-007
25549	-2.9036e-008
25550	-1.3038e-008
25551	3.0827e-007
25552	2.7809e-007
25553	2.6593e-007
25554	2.3755e-007
25555	-4.696e-008
25556	2.48e-007
25557	2.1963e-007
25558	-2.1937e-007
25559	5.5764e-007
25560	-3.5483e-007
25561	-3.3883e-007
25562	-4.9789e-008
25563	-3.4968e-008
25564	-4.3852e-008
25565	4.07e-007
25566	-5.0547e-007
25567	-2.1012e-007
25568	-2.0044e-007
25569	-2.1051e-007
25570	-1.945e-007
25571	7.3453e-007
25572	1.3772e-006
25573	1.1499e-006
25574	9.1849e-007
25575	8.0129e-007
25576	2.6069e-007
25577	2.9247e-008
25578	-6.1021e-008
25579	-8.7954e-008
25580	9.0335e-007
25581	5.0507e-007
25582	6.7228e-007
25583	5.8164e-007
25584	5.647e-007
25585	5.5471e-007
25586	2.7782e-007
25587	3.5438e-007
25588	3.2745e-007
25589	5.5736e-007
25590	5.6689e-007
25591	5.7658e-007
25592	5.914e-007
25593	5.9544e-007
25594	6.4041e-007
25595	6.3007e-007
25596	6.4876e-007
25597	8.0989e-007
25598	3.5409e-007
25599	5.7345e-007
25600	4.0322e-007
25601	4.0479e-007
25602	4.2586e-007
25603	6.5465e-007
25604	3.8086e-007
25605	1.9885e-007
25606	2.4798e-007
25607	2.78e-007
25608	5.42e-007
25609	4.0672e-007
25610	5.9632e-007
25611	4.0912e-007
25612	4.1068e-007
25613	1.3293e-007
25614	1.3533e-007
25615	1.6535e-007
25616	7.994e-008
25617	2.2418e-007
25618	-2.141e-007
25619	1.4381e-007
25620	7.9687e-008
25621	-2.9546e-007
25622	-3.8617e-007
25623	-9.9168e-007
25624	-7.9052e-007
25625	-3.7066e-007
25626	-2.3958e-007
25627	-2.7153e-007
25628	-9.4532e-009
25629	-7.9124e-007
25630	-1.7022e-007
25631	1.2536e-007
25632	-7.1088e-008
25633	2.9642e-007
25634	-4.6376e-007
25635	-6.0879e-007
25636	-4.5157e-008
25637	-5.63e-008
25638	-2.9307e-007
25639	-2.1442e-007
25640	-4.9173e-007
25641	-4.4463e-007
25642	-4.9535e-007
25643	-2.4334e-007
25644	-5.1655e-007
25645	-2.6728e-007
25646	-2.9541e-007
25647	-3.6249e-007
25648	4.5053e-008
25649	-2.3993e-007
25650	-1.8516e-007
25651	1.6136e-008
25652	-3.5936e-008
25653	-1.0301e-007
25654	9.3535e-008
25655	9.4788e-008
25656	4.844e-008
25657	1.9098e-007
25658	7.0228e-008
25659	-4.4826e-007
25660	-1.8536e-007
25661	-1.6517e-007
25662	-1.7435e-007
25663	2.97e-007
25664	2.9306e-007
25665	-1.0503e-008
25666	4.2781e-008
25667	-2.6092e-007
25668	-2.4158e-007
25669	-1.2984e-007
25670	-2.9915e-007
25671	-4.5574e-007
25672	-2.0646e-007
25673	2.637e-007
25674	1.4937e-007
25675	2.8353e-007
25676	1.4038e-007
25677	9.1229e-007
25678	3.1457e-007
25679	8.2367e-007
25680	7.3824e-007
25681	6.5885e-007
25682	6.5617e-007
25683	3.8877e-007
25684	-9.4951e-008
25685	4.1415e-007
25686	2.4665e-007
25687	5.1589e-007
25688	3.767e-007
25689	5.9555e-007
25690	6.1473e-007
25691	5.3857e-007
25692	5.3712e-007
25693	8.4287e-007
25694	2.5186e-007
25695	4.505e-007
25696	5.8449e-007
25697	5.0183e-007
25698	4.7594e-007
25699	4.302e-007
25700	4.3915e-007
25701	2.1932e-007
25702	5.5196e-007
25703	4.434e-007
25704	2.0388e-007
25705	2.4547e-007
25706	1.1356e-007
25707	9.3296e-008
25708	1.5453e-007
25709	1.6396e-007
25710	1.8986e-007
25711	1.7637e-007
25712	2.614e-007
25713	1.3969e-007
25714	1.2644e-007
25715	1.4065e-007
25716	8.9267e-008
25717	1.608e-007
25718	4.0057e-008
25719	1.7053e-008
25720	1.0478e-009
25721	-4.6703e-009
25722	-1.2527e-008
25723	-9.1955e-008
25724	-1.0392e-008
25725	-5.3328e-008
25726	4.9002e-008
25727	-6.5759e-009
25728	4.3619e-008
25729	4.3281e-008
25730	1.4544e-008
25731	-1.9852e-007
25732	-5.2073e-007
25733	-1.8091e-007
25734	-1.5861e-007
25735	-1.5819e-007
25736	-1.3597e-007
25737	-4.6765e-007
25738	-1.8785e-007
25739	-1.2783e-007
25740	-8.2894e-008
25741	-5.6385e-008
25742	-5.1005e-007
25743	-2.8832e-007
25744	-1.6776e-007
25745	-4.2732e-007
25746	-4.051e-007
25747	-4.0552e-007
25748	-3.8425e-007
25749	-8.5192e-009
25750	-1.253e-007
25751	-9.8787e-008
25752	-1.2572e-007
25753	1.1229e-007
25754	-2.7182e-007
25755	-1.9133e-007
25756	-5.916e-007
25757	-3.9473e-007
25758	-3.3642e-007
25759	-3.4305e-007
25760	4.821e-008
25761	-1.8443e-008
25762	-1.8133e-007
25763	-8.6042e-008
25764	-6.17e-007
25765	-6.6496e-007
25766	-5.8873e-007
25767	-5.996e-007
25768	-3.0332e-007
25769	-5.3101e-007
25770	-5.3297e-007
25771	-4.8083e-007
25772	-4.9025e-007
25773	-1.8407e-007
25774	-1.9495e-007
25775	-1.2831e-007
25776	-8.6031e-008
25777	-8.5589e-008
25778	-2.3203e-007
25779	-2.0458e-007
25780	-2.1625e-007
25781	-1.7431e-007
25782	-1.7627e-007
25783	-1.5285e-007
25784	-1.2835e-007
25785	-1.0004e-007
25786	-5.7759e-008
25787	-3.9086e-008
25788	1.6154e-008
25789	1.3671e-008
25790	-8.3375e-009
25791	-4.1602e-009
25792	3.0631e-008
25793	-5.9737e-008
25794	5.322e-010
25795	2.5987e-008
25796	1.7245e-008
25797	1.8714e-008
25798	1.2825e-007
25799	1.6243e-007
25800	8.189e-008
25801	1.8569e-007
25802	5.6819e-008
25803	5.4828e-008
25804	1.0711e-007
25805	4.8719e-008
25806	1.5962e-007
25807	1.8288e-007
25808	5.4006e-008
25809	9.6204e-008
25810	-1.0335e-007
25811	-1.2002e-007
25812	-2.252e-007
25813	3.0392e-008
25814	1.6455e-007
25815	7.7877e-008
25816	-6.2094e-007
25817	-5.9041e-007
25818	-6.1303e-007
25819	-4.1127e-007
25820	-1.8709e-007
25821	-5.1883e-007
25822	-4.9576e-007
25823	-4.9747e-007
25824	-2.3649e-007
25825	-3.4729e-008
25826	-1.1922e-007
25827	-8.6043e-008
25828	3.2172e-007
25829	-9.7463e-008
25830	1.1334e-008
25831	-1.093e-006
25832	-4.1107e-007
25833	-4.2091e-007
25834	-3.6843e-007
25835	6.4759e-009
25836	3.0916e-008
25837	-1.6318e-007
25838	-6.5632e-008
25839	-6.6174e-007
25840	-5.5971e-007
25841	-5.7157e-007
25842	-4.6407e-007
25843	-2.7447e-007
25844	-4.7587e-007
25845	-4.6167e-007
25846	-4.559e-007
25847	-4.6011e-007
25848	-3.0752e-007
25849	-2.0002e-007
25850	-1.9762e-007
25851	-1.676e-007
25852	-2.0549e-007
25853	-1.4971e-007
25854	-1.2592e-007
25855	-1.0979e-007
25856	-9.559e-008
25857	-8.9816e-008
25858	-1.6157e-007
25859	-1.0745e-007
25860	-7.7432e-008
25861	3.7334e-008
25862	-4.9791e-008
25863	-6.7882e-008
25864	-5.1238e-008
25865	-5.753e-008
25866	-5.3144e-008
25867	-9.6205e-008
25868	-6.372e-008
25869	-1.017e-007
25870	-1.4523e-008
25871	-9.0418e-008
25872	-3.1525e-008
25873	-3.8114e-008
25874	-1.7876e-008
25875	-2.2316e-008
25876	3.3243e-008
25877	1.9341e-008
25878	1.2717e-008
25879	1.2981e-007
25880	1.258e-007
25881	1.5691e-007
25882	1.9368e-007
25883	1.0347e-007
25884	1.2956e-007
25885	6.6829e-008
25886	5.9865e-008
25887	1.2775e-007
25888	6.3622e-008
25889	2.3838e-007
25890	2.4822e-007
25891	1.6302e-007
25892	8.5041e-007
25893	-2.1651e-009
25894	4.078e-007
25895	6.709e-007
25896	5.5438e-007
25897	4.8594e-007
25898	6.4968e-007
25899	-1.6452e-007
25900	5.0855e-007
25901	3.2358e-007
25902	3.2317e-007
25903	2.9354e-007
25904	3.5944e-007
25905	4.6298e-007
25906	4.526e-007
25907	3.8485e-007
25908	3.9134e-007
25909	9.4123e-007
25910	2.8913e-007
25911	2.5373e-007
25912	7.1035e-007
25913	6.1802e-007
25914	5.593e-007
25915	5.351e-007
25916	4.8732e-007
25917	1.1994e-007
25918	5.4117e-007
25919	3.9011e-007
25920	2.5793e-007
25921	2.6706e-007
25922	1.6366e-007
25923	1.2621e-007
25924	1.0598e-007
25925	-2.2852e-007
25926	1.4306e-007
25927	4.3024e-008
25928	1.4879e-007
25929	1.229e-007
25930	9.6229e-008
25931	1.6565e-007
25932	6.5608e-008
25933	4.6761e-008
25934	7.0091e-008
25935	2.6611e-007
25936	1.7916e-007
25937	2.2191e-007
25938	1.2187e-007
25939	-8.8255e-009
25940	1.6732e-008
25941	3.9196e-008
25942	-2.6482e-008
25943	4.3951e-008
25944	-2.9464e-009
25945	-1.4005e-007
25946	-6.5874e-009
25947	-1.1071e-008
25948	6.5439e-009
25949	-2.1118e-008
25950	4.785e-008
25951	-2.5691e-008
25952	3.9038e-008
25953	-1.9421e-009
25954	1.0443e-008
25955	-2.0596e-007
25956	-1.5631e-007
25957	-1.1478e-007
25958	-1.1175e-007
25959	-8.8686e-008
25960	-9.2102e-008
25961	-1.7893e-007
25962	-1.113e-007
25963	-7.813e-008
25964	-3.1215e-007
25965	-3.4108e-007
25966	-2.4023e-007
25967	-3.0111e-007
25968	-4.1733e-007
25969	-1.5656e-007
25970	-1.4786e-007
25971	-2.216e-007
25972	-1.8258e-007
25973	-1.4214e-007
25974	-2.569e-007
25975	-4.34e-007
25976	-2.3826e-007
25977	-3.7402e-007
25978	-4.6019e-007
25979	-4.2877e-007
25980	-5.3405e-007
25981	-5.9394e-007
25982	-1.3502e-006
25983	-7.2531e-007
25984	-6.8177e-007
25985	-5.2212e-007
25986	-4.9248e-007
25987	-6.4545e-007
25988	3.3468e-009
25989	-8.9617e-007
25990	-2.2774e-007
25991	-2.0139e-007
25992	-6.8095e-008
25993	-3.8453e-008
25994	-4.384e-007
25995	-1.6563e-007
25996	-1.8092e-007
25997	-3.3185e-007
25998	-3.0614e-007
25999	-5.0267e-007
26000	-1.5848e-007
26001	-1.5132e-007
26002	-6.1202e-009
26003	-2.8763e-007
26004	-2.4806e-007
26005	-1.2799e-007
26006	-9.1534e-008
26007	-3.497e-007
26008	-4.2241e-007
26009	-1.7228e-007
26010	-1.9346e-007
26011	4.586e-007
26012	7.6592e-007
26013	3.8634e-007
26014	7.4986e-008
26015	3.7127e-007
26016	1.4375e-007
26017	1.5658e-007
26018	1.9376e-007
26019	1.8434e-007
26020	5.1741e-007
26021	2.0606e-007
26022	3.1498e-007
26023	3.1542e-007
26024	-2.3504e-007
26025	3.7115e-007
26026	-8.9899e-007
26027	-8.9656e-007
26028	-3.1983e-007
26029	-3.5068e-007
26030	-3.289e-007
26031	-3.3817e-007
26032	-3.4843e-007
26033	7.9745e-007
26034	-4.7268e-007
26035	9.7402e-008
26036	8.8133e-008
26037	4.0842e-007
26038	4.9787e-007
26039	5.1115e-007
26040	3.8638e-007
26041	3.019e-007
26042	3.0019e-007
26043	3.2175e-007
26044	1.9698e-007
26045	1.125e-007
26046	1.4567e-007
26047	4.112e-007
26048	2.0465e-007
26049	3.5106e-007
26050	2.0195e-007
26051	2.0024e-007
26052	2.0022e-007
26053	2.1793e-007
26054	2.1523e-007
26055	2.484e-007
26056	5.8068e-007
26057	5.448e-007
26058	5.6319e-007
26059	7.0479e-007
26060	6.9432e-007
26061	8.2473e-007
26062	5.7399e-007
26063	7.1936e-007
26064	5.8215e-007
26065	5.9497e-007
26066	1.9441e-007
26067	2.4271e-007
26068	2.1539e-007
26069	2.4315e-007
26070	-5.986e-007
26071	-4.6497e-007
26072	-5.5686e-007
26073	-4.5592e-007
26074	-3.1055e-007
26075	-4.5691e-007
26076	-4.499e-007
26077	-4.4776e-007
26078	-4.2647e-007
26079	-4.3494e-007
26080	-2.9995e-007
26081	-1.9901e-007
26082	-1.507e-007
26083	-1.7803e-007
26084	-6.391e-007
26085	-7.0448e-007
26086	-6.7123e-007
26087	-6.4958e-007
26088	-6.6159e-007
26089	-7.4274e-007
26090	-6.9747e-007
26091	-6.7908e-007
26092	-7.6817e-007
26093	-4.9571e-007
26094	-3.493e-007
26095	-5.6454e-007
26096	-4.9841e-007
26097	-5.0014e-007
26098	-3.3252e-007
26099	-2.6109e-007
26100	-3.2992e-007
26101	-2.6379e-007
26102	-2.3062e-007
26103	-1.7831e-007
26104	-1.772e-007
26105	-1.3567e-007
26106	-1.757e-007
26107	-1.0957e-007
26108	-1.1299e-007
26109	-1.3039e-007
26110	-1.2889e-007
26111	-6.2763e-008
26112	-2.959e-008
26113	4.5404e-008
26114	-2.8137e-008
26115	5.35e-009
26116	-4.3881e-009
26117	7.9969e-009
26118	2.9383e-008
26119	-1.7514e-008
26120	-2.0811e-008
26121	-2.1155e-008
26122	-2.5638e-008
26123	-8.0233e-009
26124	-3.5685e-008
26125	-1.8615e-008
26126	6.5731e-009
26127	6.9421e-009
26128	2.9407e-008
26129	-3.6272e-008
26130	2.8152e-007
26131	1.9457e-007
26132	1.679e-007
26133	1.3728e-007
26134	1.1843e-007
26135	2.4022e-007
26136	1.8293e-007
26137	7.9807e-007
26138	8.5287e-007
26139	-1.0145e-007
26140	5.2343e-007
26141	7.2663e-007
26142	7.5627e-007
26143	6.0329e-007
26144	-8.128e-007
26145	4.4916e-008
26146	2.9488e-007
26147	2.0872e-007
26148	2.4014e-007
26149	2.1376e-007
26150	-1.323e-007
26151	-1.1745e-008
26152	-7.1233e-008
26153	-1.3212e-007
26154	1.244e-008
26155	-5.2601e-008
26156	-1.3588e-008
26157	-2.4605e-007
26158	-2.2742e-007
26159	3.1721e-007
26160	2.5529e-007
26161	2.751e-007
26162	1.9455e-007
26163	1.6948e-007
26164	2.1168e-007
26165	2.3592e-007
26166	1.725e-007
26167	-2.7736e-009
26168	2.1763e-008
26169	8.7036e-009
26170	1.3021e-008
26171	1.4491e-008
26172	-2.0591e-008
26173	1.42e-008
26174	-6.9675e-010
26175	-1.5899e-008
26176	-3.3478e-008
26177	-2.8808e-009
26178	-3.0194e-008
26179	-2.7287e-009
26180	-1.6632e-007
26181	-8.7666e-008
26182	-9.9337e-008
26183	-6.6369e-008
26184	-5.936e-008
26185	-3.5932e-008
26186	-1.7955e-007
26187	-1.5125e-007
26188	-1.0897e-007
26189	-1.3629e-007
26190	1.9195e-007
26191	3.6316e-007
26192	7.008e-008
26193	1.0653e-007
26194	8.9694e-008
26195	9.9721e-008
26196	-2.5885e-008
26197	-4.1821e-008
26198	-6.7849e-008
26199	1.0667e-007
26200	6.8383e-008
26201	6.6392e-008
26202	-2.6633e-007
26203	-3.4051e-008
26204	-2.1155e-007
26205	-2.6228e-007
26206	-6.2333e-008
26207	-3.9149e-007
26208	-2.4227e-007
26209	-8.3026e-008
26210	-2.2805e-007
26211	3.3558e-007
26212	3.2443e-007
26213	5.2161e-007
26214	5.6474e-007
26215	-2.6018e-007
26216	-5.9018e-008
26217	4.5997e-007
26218	-7.0567e-007
26219	2.1093e-007
26220	1.4484e-008
26221	2.5776e-007
26222	1.4687e-007
26223	1.7798e-007
26224	2.0762e-007
26225	1.5063e-007
26226	8.7897e-008
26227	1.6675e-007
26228	1.705e-007
26229	-3.8731e-008
26230	4.5382e-008
26231	3.1034e-008
26232	3.1481e-008
26233	2.4856e-008
26234	3.9306e-008
26235	-5.629e-008
26236	3.0889e-008
26237	1.3476e-008
26238	1.3888e-008
26239	7.2981e-009
26240	2.7537e-008
26241	2.3097e-008
26242	-4.7427e-008
26243	-1.5264e-007
26244	-1.8097e-007
26245	-1.4848e-007
26246	-1.4535e-007
26247	-9.6206e-008
26248	-7.2419e-008
26249	-1.0589e-007
26250	-4.2091e-008
26251	-3.6316e-008
26252	-3.8846e-007
26253	-1.5493e-007
26254	-1.6461e-007
26255	-1.0082e-007
26256	-7.0799e-008
26257	-8.5597e-007
26258	-6.1746e-007
26259	-3.981e-007
26260	-6.3212e-007
26261	-5.6833e-007
26262	-5.4569e-007
26263	-3.3433e-007
26264	-3.4899e-007
26265	-2.852e-007
26266	-2.5517e-007
26267	-5.8393e-007
26268	-5.603e-007
26269	-5.3895e-007
26270	-5.4929e-007
26271	-5.3306e-007
26272	-5.7907e-007
26273	-5.8056e-007
26274	-5.7596e-007
26275	-5.6954e-007
26276	-5.5985e-007
26277	-5.4503e-007
26278	-5.5331e-007
26279	-5.1527e-007
26280	-5.2582e-007
26281	-5.9014e-007
26282	-5.1347e-007
26283	-3.4626e-007
26284	-4.8478e-007
26285	-4.6341e-007
26286	-4.369e-007
26287	-4.5214e-007
26288	-4.5385e-007
26289	-4.6384e-007
26290	-1.9893e-007
26291	-1.2226e-007
26292	-4.569e-008
26293	-2.0948e-007
26294	-1.2768e-007
26295	-1.0539e-007
26296	-1.0411e-007
26297	-8.2748e-008
26298	-7.1472e-008
26299	-1.92e-007
26300	-1.4707e-007
26301	-1.2056e-007
26302	1.5135e-008
26303	-4.0444e-008
26304	4.1099e-010
26305	-4.3615e-008
26306	9.4132e-009
26307	-1.9324e-008
26308	7.3783e-009
26309	-4.7862e-010
26310	-3.188e-008
26311	1.657e-009
26312	-4.1279e-008
26313	-1.0108e-008
26314	-2.7688e-008
26315	-2.1066e-008
26316	-2.6113e-008
26317	2.1246e-007
26318	1.5062e-007
26319	1.5293e-007
26320	1.3943e-007
26321	1.0275e-007
26322	8.9505e-008
26323	1.0371e-007
26324	1.7471e-007
26325	1.255e-007
26326	8.8257e-008
26327	8.9567e-008
26328	5.7616e-008
26329	6.705e-008
26330	1.621e-008
26331	2.3907e-008
26332	-9.9926e-009
26333	6.1464e-009
26334	7.004e-008
26335	6.2687e-008
26336	4.9442e-008
26337	8.6163e-009
26338	-6.7062e-007
26339	-3.2384e-007
26340	-1.2035e-007
26341	-1.3107e-007
26342	-1.1431e-007
26343	-1.3381e-007
26344	-1.4558e-007
26345	-9.0694e-008
26346	-4.0397e-007
26347	2.7501e-007
26348	-5.7192e-008
26349	-3.3254e-007
26350	7.0068e-008
26351	3.4613e-007
26352	1.3558e-007
26353	1.3284e-007
26354	1.2106e-007
26355	1.3289e-007
26356	1.7595e-007
26357	-5.4625e-008
26358	-4.1503e-007
26359	-1.6644e-007
26360	2.1416e-008
26361	1.8049e-009
26362	6.3337e-009
26363	2.8946e-009
26364	-1.5884e-009
26365	-1.7862e-008
26366	-4.7414e-007
26367	4.4433e-008
26368	-2.2555e-007
26369	-5.2761e-007
26370	-1.8968e-007
26371	1.5146e-007
26372	-5.2779e-008
26373	-5.6218e-008
26374	-6.0701e-008
26375	-3.1597e-007
26376	-6.8335e-007
26377	-7.1875e-007
26378	-3.981e-007
26379	-4.1318e-007
26380	-4.3738e-007
26381	-1.6477e-007
26382	1.0539e-007
26383	-4.1818e-007
26384	-3.5228e-007
26385	-3.0587e-007
26386	-3.0276e-007
26387	-3.2687e-007
26388	-3.2038e-007
26389	-2.7366e-007
26390	-5.9294e-007
26391	-6.0127e-007
26392	-1.0879e-006
26393	-6.7789e-007
26394	-5.6326e-007
26395	-5.9976e-007
26396	2.8369e-007
26397	-2.029e-007
26398	2.8521e-007
26399	2.848e-007
26400	-2.6654e-007
26401	-5.7053e-007
26402	-3.9834e-007
26403	-5.9002e-008
26404	1.0362e-008
26405	7.0036e-009
26406	-8.6756e-010
26407	3.9309e-008
26408	4.7452e-008
26409	-2.4781e-008
26410	-6.4275e-009
26411	4.4768e-009
26412	-8.3921e-007
26413	-2.3363e-007
26414	-6.6702e-007
26415	-5.8174e-007
26416	-2.2938e-007
26417	-2.2123e-007
26418	-3.5587e-008
26419	-3.1549e-007
26420	-7.4787e-008
26421	2.4297e-009
26422	-2.0926e-008
26423	-1.5894e-008
26424	-5.0983e-009
26425	-3.4071e-008
26426	4.4136e-008
26427	-2.2483e-008
26428	-2.4165e-008
26429	-3.2383e-007
26430	-4.3744e-007
26431	-8.3119e-008
26432	-4.2404e-008
26433	3.5804e-008
26434	-3.2498e-008
26435	-4.2815e-008
26436	-5.3762e-007
26437	-7.5744e-007
26438	-5.588e-007
26439	-5.6231e-007
26440	-5.3336e-007
26441	-5.791e-007
26442	-1.5186e-007
26443	7.2219e-008
26444	-5.8596e-007
26445	-7.2516e-007
26446	-5.5579e-007
26447	-5.5517e-007
26448	-5.6328e-007
26449	-5.6473e-007
26450	-4.0423e-007
26451	-8.8794e-007
26452	-5.3294e-007
26453	-5.4366e-007
26454	-2.0896e-007
26455	1.3533e-007
26456	1.3264e-007
26457	1.8806e-007
26458	1.8937e-007
26459	3.1885e-008
26460	-2.4347e-007
26461	-7.6623e-008
26462	-6.8926e-008
26463	-7.4694e-008
26464	-1.0283e-007
26465	1.023e-007
26466	8.4748e-008
26467	6.4481e-008
26468	1.0215e-007
26469	8.5313e-008
26470	-1.4924e-007
26471	-1.3531e-007
26472	-1.5649e-007
26473	-1.6483e-007
26474	1.299e-007
26475	7.7337e-008
26476	8.9622e-008
26477	-5.5939e-008
26478	-6.933e-008
26479	-7.613e-008
26480	-1.1462e-007
26481	-1.4063e-007
26482	-1.1047e-007
26483	2.0363e-006
26484	1.5092e-007
26485	8.2525e-007
26486	1.3113e-007
26487	9.5944e-008
26488	-2.1947e-009
26489	-2.134e-008
26490	-7.101e-008
26491	1.1582e-008
26492	3.3722e-007
26493	4.7458e-008
26494	2.3926e-007
26495	2.2632e-007
26496	-1.2051e-007
26497	4.9661e-008
26498	7.1292e-008
26499	3.0751e-008
26500	7.779e-008
26501	-2.586e-007
26502	-3.1891e-007
26503	-2.1789e-007
26504	-2.1903e-007
26505	-2.5038e-007
26506	-5.0341e-008
26507	-5.7142e-008
26508	-4.5738e-008
26509	-3.0627e-007
26510	-3.2992e-007
26511	-1.6156e-007
26512	-2.2157e-007
26513	-2.5721e-007
