Element Number	Volume (m³)
28663	5.7573e-007
28664	8.5038e-007
28665	2.5093e-006
28666	3.4733e-006
28667	1.6516e-007
28668	8.9414e-009
28669	1.7435e-005
28670	1.4434e-006
28671	9.5153e-007
28672	6.5933e-006
28673	2.7267e-006
28674	1.2267e-006
28675	2.8346e-006
28676	1.1283e-007
28677	2.7636e-007
28678	7.9789e-008
28679	4.3918e-007
28680	1.636e-005
28681	7.0672e-008
28682	2.5868e-008
28683	5.8023e-007
28684	1.3884e-006
28685	1.5136e-006
28686	7.5896e-007
28687	2.3159e-006
28688	2.8699e-006
28689	6.339e-007
28690	3.4647e-006
28691	5.8258e-007
28692	1.5753e-005
28693	1.2458e-006
28694	1.2362e-006
28695	4.1323e-007
28696	6.1221e-008
28697	9.4476e-009
28698	2.6067e-007
28699	6.5491e-007
28700	6.3608e-007
28701	4.6476e-008
28702	8.1475e-008
28703	5.4406e-007
28704	5.7078e-008
28705	9.7476e-008
28706	9.3217e-007
28707	1.5521e-006
28708	1.5077e-006
28709	2.3357e-006
28710	4.6305e-006
28711	2.831e-007
28712	4.3495e-007
28713	1.103e-007
28714	2.371e-007
28715	1.1405e-007
28716	7.7187e-008
28717	2.7672e-006
28718	1.098e-008
28719	6.4804e-008
28720	1.1506e-008
28721	1.6412e-008
28722	6.0391e-007
28723	6.087e-007
28724	1.4787e-006
28725	1.1095e-008
28726	8.2272e-007
28727	2.4965e-006
28728	3.5702e-007
28729	1.0635e-005
28730	1.4894e-006
28731	1.1552e-007
28732	1.2421e-007
28733	1.4937e-008
28734	1.3489e-007
28735	5.1961e-008
28736	4.8743e-008
28737	3.948e-007
28738	9.256e-007
28739	6.7165e-007
28740	1.1395e-006
28741	4.5253e-007
28742	4.1958e-007
28743	4.6088e-008
28744	1.409e-006
28745	1.4683e-006
28746	1.5045e-007
28747	9.7929e-009
28748	8.137e-009
28749	7.6248e-008
28750	2.8667e-007
28751	1.2381e-007
28752	8.0033e-006
28753	1.9048e-006
28754	1.1008e-008
28755	2.5059e-008
28756	4.4047e-008
28757	1.9217e-006
28758	7.1654e-007
28759	9.0498e-007
28760	4.9708e-007
28761	2.8099e-006
28762	2.2332e-007
28763	7.5085e-006
28764	1.0388e-006
28765	4.5501e-007
28766	1.4695e-007
28767	9.8454e-008
28768	9.8442e-008
28769	3.9529e-007
28770	4.3622e-007
28771	4.2204e-008
28772	1.2458e-006
28773	1.5392e-007
28774	3.5623e-006
28775	1.3058e-006
28776	1.1454e-006
28777	1.0391e-006
28778	2.3038e-007
28779	3.1779e-007
28780	2.2208e-007
28781	5.7224e-007
28782	6.1339e-007
28783	9.0166e-007
28784	3.547e-007
28785	4.1443e-007
28786	4.3886e-007
28787	1.7083e-007
28788	6.4564e-009
28789	1.3044e-007
28790	1.7676e-006
28791	1.1661e-007
28792	7.8129e-008
28793	8.9813e-007
28794	2.0684e-008
28795	4.1906e-007
28796	3.3647e-008
28797	2.5982e-007
28798	7.3807e-008
28799	5.3448e-007
28800	1.0007e-006
28801	1.2952e-006
28802	5.3351e-007
28803	6.6298e-007
28804	1.0214e-007
28805	6.8748e-007
28806	1.3202e-006
28807	2.105e-007
28808	4.5561e-007
28809	2.9254e-007
28810	2.0405e-008
28811	1.6531e-006
28812	5.2999e-009
28813	2.2567e-007
28814	1.4306e-007
28815	1.9394e-006
28816	6.0242e-007
28817	1.0792e-007
28818	1.3797e-006
28819	5.9459e-007
28820	1.6871e-007
28821	4.9828e-008
28822	4.9267e-008
28823	4.9465e-007
28824	1.0792e-006
28825	7.5707e-008
28826	1.4819e-007
28827	1.2975e-007
28828	5.1037e-008
28829	1.6969e-007
28830	6.2448e-008
28831	6.2117e-008
28832	4.8012e-007
28833	1.4271e-006
28834	1.3322e-006
28835	1.2364e-006
28836	8.6662e-007
28837	3.347e-007
28838	1.3307e-007
28839	3.5629e-008
28840	4.837e-008
28841	3.5968e-007
28842	5.0794e-007
28843	1.3047e-007
28844	1.1074e-007
28845	2.8488e-008
28846	8.275e-009
28847	1.6482e-008
28848	4.249e-008
28849	7.6157e-007
28850	6.9368e-008
28851	1.0702e-008
28852	1.1515e-008
28853	1.1473e-008
28854	2.9208e-007
28855	1.2988e-007
28856	8.1818e-007
28857	1.2217e-006
28858	1.3405e-006
28859	1.6638e-007
28860	4.5482e-009
28861	8.7933e-009
28862	1.0099e-008
28863	1.6862e-007
28864	3.4076e-008
28865	6.4644e-006
28866	6.3404e-007
28867	1.4262e-007
28868	5.2542e-007
28869	1.6386e-006
28870	1.02e-007
28871	6.0712e-007
28872	2.001e-007
28873	1.2465e-006
28874	1.0657e-008
28875	3.485e-007
28876	1.7075e-008
28877	6.8121e-006
28878	3.3762e-006
28879	4.4734e-007
28880	4.2134e-007
28881	2.8571e-007
28882	1.8457e-007
28883	6.8306e-007
28884	1.1478e-007
28885	1.3044e-007
28886	8.5651e-009
28887	2.1538e-006
28888	3.3381e-007
28889	1.8806e-007
28890	1.9648e-007
28891	5.3277e-008
28892	4.3255e-007
28893	4.3414e-007
28894	3.973e-007
28895	4.1837e-007
28896	2.6601e-007
28897	4.7877e-007
28898	5.0524e-008
28899	8.4904e-006
28900	2.3372e-006
28901	2.0723e-006
28902	1.716e-006
28903	5.4972e-006
28904	1.9675e-007
28905	1.7334e-008
28906	6.6613e-007
28907	5.3592e-006
28908	6.2719e-006
28909	1.0297e-007
28910	3.3661e-007
28911	4.3445e-007
28912	6.7872e-006
28913	4.8608e-006
28914	1.0725e-005
28915	2.1273e-006
28916	3.655e-006
28917	5.9768e-007
28918	4.5752e-007
28919	2.5955e-007
28920	1.0043e-006
28921	3.6223e-007
28922	5.3908e-009
28923	6.264e-009
28924	5.7097e-009
28925	4.9277e-009
28926	3.8044e-008
28927	1.982e-007
28928	1.0881e-007
28929	1.3107e-006
28930	1.4481e-007
28931	2.809e-007
28932	5.9811e-009
28933	1.6487e-007
28934	1.3317e-005
28935	1.3149e-005
28936	1.1266e-006
28937	2.9379e-007
28938	5.7104e-009
28939	2.5437e-007
28940	2.3205e-007
28941	3.9458e-007
28942	1.6401e-005
28943	7.6909e-007
28944	3.7657e-007
28945	2.2969e-008
28946	1.8162e-007
28947	1.4246e-008
28948	2.6387e-007
28949	1.8358e-007
28950	4.9622e-008
28951	9.194e-007
28952	3.2131e-007
28953	5.0086e-007
28954	3.2027e-005
28955	7.6223e-007
28956	4.3815e-006
28957	4.0401e-008
28958	9.9067e-007
28959	3.616e-007
28960	1.2301e-007
28961	1.7586e-006
28962	3.7848e-006
28963	6.806e-006
28964	4.8151e-006
28965	6.6689e-006
28966	2.0368e-006
28967	2.0476e-007
28968	1.6805e-005
28969	2.1674e-006
28970	1.221e-006
28971	4.4391e-007
28972	2.018e-007
28973	9.1697e-007
28974	1.9e-006
28975	5.1091e-006
28976	2.2134e-006
28977	2.7316e-006
28978	8.6263e-007
28979	1.2055e-005
28980	1.3139e-006
28981	1.7246e-006
28982	3.5712e-007
28983	5.2895e-006
28984	1.3263e-007
28985	5.3882e-007
28986	1.8955e-005
28987	1.2839e-005
28988	5.5347e-008
28989	1.1644e-008
28990	2.8927e-008
28991	6.8375e-007
28992	4.6038e-007
28993	1.3126e-006
28994	1.0028e-006
28995	8.0759e-007
28996	1.3494e-005
28997	1.9527e-007
28998	2.331e-006
28999	4.1227e-006
29000	4.6542e-007
29001	1.6958e-006
29002	1.0707e-006
29003	2.2313e-006
29004	4.8787e-008
29005	9.2582e-008
29006	8.3445e-009
29007	1.0058e-008
29008	7.8245e-006
29009	6.1724e-006
29010	7.8357e-007
29011	1.0325e-006
29012	4.1422e-008
29013	3.2914e-008
29014	3.0159e-007
29015	4.4889e-007
29016	1.1035e-007
29017	1.0357e-007
29018	1.7934e-007
29019	2.6942e-007
29020	3.1074e-007
29021	2.5646e-007
29022	4.4111e-006
29023	1.4487e-006
29024	9.751e-009
29025	6.5162e-008
29026	7.9121e-007
29027	1.7944e-007
29028	2.6585e-007
29029	1.914e-008
29030	3.7067e-008
29031	6.6932e-006
29032	4.5477e-007
29033	4.2243e-007
29034	1.7438e-007
29035	8.4363e-007
29036	1.078e-007
29037	3.6944e-008
29038	5.4357e-006
29039	3.5365e-006
29040	4.3519e-007
29041	5.5547e-007
29042	1.5827e-007
29043	5.4438e-007
29044	3.1274e-007
29045	5.0175e-007
29046	8.0227e-007
29047	5.12e-007
29048	3.4365e-007
29049	8.3291e-006
29050	6.2048e-007
29051	1.5129e-007
29052	2.8428e-007
29053	2.209e-006
29054	1.173e-006
29055	1.0273e-006
29056	7.2534e-007
29057	8.2984e-007
29058	1.5646e-006
29059	6.8295e-006
29060	4.1579e-006
29061	1.2741e-005
29062	3.5138e-006
29063	1.2159e-006
29064	2.3562e-006
29065	6.4141e-007
29066	6.4071e-006
29067	7.4082e-007
29068	2.5785e-006
29069	7.4582e-007
29070	1.0704e-006
29071	1.0481e-006
29072	3.5586e-007
29073	2.6304e-006
29074	9.5377e-006
29075	1.7919e-005
29076	1.5996e-005
29077	2.6734e-005
29078	9.2553e-006
29079	1.21e-005
29080	1.553e-006
29081	1.1526e-006
29082	1.9097e-007
29083	4.4037e-007
29084	1.3514e-006
29085	6.888e-007
29086	9.9681e-006
29087	1.9941e-005
29088	3.248e-006
29089	1.9779e-006
29090	1.6854e-006
29091	1.3435e-006
29092	9.1303e-007
29093	2.3568e-006
29094	4.7674e-007
29095	5.2687e-007
29096	1.0924e-006
29097	1.7557e-006
29098	2.1568e-006
29099	2.328e-006
29100	1.2529e-005
29101	2.7717e-006
29102	7.0209e-007
29103	1.5397e-006
29104	2.6745e-006
29105	1.7638e-006
29106	1.3243e-006
29107	3.1523e-007
29108	1.4403e-006
29109	1.0963e-006
29110	8.063e-007
29111	1.6995e-007
29112	3.1435e-008
29113	1.0867e-006
29114	1.838e-006
29115	3.7775e-007
29116	2.8967e-006
29117	6.2952e-006
29118	6.3596e-006
29119	2.6919e-006
29120	6.2077e-007
29121	6.2659e-007
29122	4.4692e-006
29123	7.445e-006
29124	2.3733e-006
29125	2.4452e-006
29126	1.495e-007
29127	1.8303e-006
29128	1.1957e-006
29129	5.274e-006
29130	2.4654e-006
29131	4.4537e-007
29132	3.453e-006
29133	4.3099e-006
29134	6.5185e-006
29135	1.3643e-006
29136	2.463e-006
29137	1.9789e-006
29138	2.5185e-006
29139	3.5619e-006
29140	1.0664e-006
29141	2.0092e-006
29142	7.8225e-007
29143	2.0092e-006
29144	7.9314e-006
29145	1.5543e-006
29146	9.5492e-007
29147	6.8024e-007
29148	8.6382e-007
29149	4.1608e-006
29150	1.2011e-007
29151	2.5214e-006
29152	5.1134e-006
29153	1.776e-006
29154	5.2649e-007
29155	5.5914e-007
29156	3.3307e-007
29157	3.8837e-008
29158	4.0533e-008
29159	8.2555e-008
29160	5.5965e-008
29161	1.1086e-006
29162	6.0993e-007
29163	2.2254e-006
29164	2.3886e-006
29165	3.9286e-006
29166	4.9792e-007
29167	1.8653e-006
29168	3.9662e-006
29169	2.4364e-006
29170	1.2715e-006
29171	6.6347e-007
29172	1.0729e-007
29173	3.4072e-007
29174	2.2075e-007
29175	6.6946e-007
29176	3.2464e-006
29177	1.2829e-006
29178	4.3528e-006
29179	7.2352e-006
29180	2.8089e-006
29181	4.0963e-006
29182	7.2516e-007
29183	9.8079e-007
29184	8.8985e-007
29185	1.2845e-006
29186	2.4797e-007
29187	1.9079e-006
29188	1.7429e-006
29189	1.2415e-006
29190	1.652e-006
29191	8.786e-007
29192	1.0384e-006
29193	6.9848e-006
29194	7.1065e-006
29195	2.5246e-007
29196	8.9563e-007
29197	8.3775e-006
29198	5.4013e-006
29199	4.7263e-008
29200	5.1078e-008
29201	4.8843e-008
29202	5.5119e-008
29203	2.4556e-006
29204	3.6179e-006
29205	2.6461e-006
29206	1.4768e-006
29207	4.8877e-007
29208	8.2855e-007
29209	2.7137e-006
29210	3.3861e-006
29211	1.6871e-006
29212	8.3679e-007
29213	7.8206e-007
29214	5.1029e-008
29215	5.6413e-008
29216	6.9328e-007
29217	2.714e-007
29218	1.3323e-007
29219	2.3155e-006
29220	2.4256e-006
29221	1.2593e-006
29222	1.5795e-006
29223	7.8708e-007
29224	1.5795e-006
29225	9.5994e-007
29226	1.1607e-006
29227	6.9637e-007
29228	6.326e-007
29229	1.0456e-006
29230	2.9346e-006
29231	2.1141e-006
29232	2.4694e-006
29233	3.7895e-006
29234	6.1296e-006
29235	1.8008e-006
29236	2.5536e-006
29237	1.319e-005
29238	1.9815e-005
29239	4.1424e-007
29240	6.5857e-007
29241	8.603e-007
29242	7.0906e-007
29243	1.9092e-006
29244	2.0994e-006
29245	6.6298e-007
29246	1.0683e-006
29247	5.0102e-007
29248	5.3819e-007
29249	1.8801e-007
29250	2.9008e-007
29251	4.7316e-006
29252	4.478e-006
29253	6.393e-006
29254	9.8155e-006
29255	3.316e-006
29256	3.5185e-006
29257	2.8808e-006
29258	6.3553e-007
29259	2.7306e-007
29260	7.0283e-006
29261	6.1688e-006
29262	1.6421e-006
29263	3.6677e-006
29264	3.4939e-006
29265	1.6811e-006
29266	2.778e-006
29267	1.4975e-006
29268	3.0049e-006
29269	1.0329e-007
29270	1.1955e-007
29271	7.1935e-008
29272	5.6278e-007
29273	4.1908e-006
29274	2.5801e-006
29275	2.3098e-006
29276	7.2872e-007
29277	2.5278e-006
29278	4.3676e-006
29279	3.388e-007
29280	1.3315e-007
29281	1.2385e-006
29282	1.3718e-006
29283	4.5115e-006
29284	4.9354e-006
29285	1.0267e-006
29286	2.1997e-006
29287	3.5945e-006
29288	7.7267e-007
29289	7.0325e-007
29290	7.8897e-007
29291	2.8048e-006
29292	3.2204e-006
29293	1.3881e-006
29294	2.3375e-007
29295	1.2079e-006
29296	4.9062e-007
29297	6.4275e-006
29298	2.1473e-006
29299	2.5618e-006
29300	1.117e-005
29301	2.3903e-006
29302	2.7217e-006
29303	3.4278e-007
29304	1.0818e-006
29305	2.1527e-006
29306	1.0958e-006
29307	2.8608e-007
29308	1.9849e-006
29309	1.4045e-006
29310	3.3659e-007
29311	1.1732e-006
29312	8.564e-007
29313	1.0593e-006
29314	3.2185e-006
29315	4.335e-006
29316	1.4082e-006
29317	2.1313e-006
29318	1.7481e-006
29319	2.012e-006
29320	1.8763e-006
29321	4.1513e-006
29322	1.0721e-006
29323	1.3728e-006
29324	8.6628e-007
29325	8.6926e-007
29326	2.0466e-006
29327	1.7449e-006
29328	1.3373e-006
29329	2.1542e-006
29330	2.3387e-006
29331	4.9086e-006
29332	1.9984e-006
29333	1.2289e-006
29334	3.4398e-006
29335	4.0293e-006
29336	4.2518e-006
29337	2.7241e-006
29338	2.354e-006
29339	8.3603e-007
29340	5.5646e-007
29341	6.9323e-007
29342	7.4824e-007
29343	1.7449e-006
29344	1.7517e-006
29345	1.5787e-006
29346	2.642e-006
29347	6.9525e-006
29348	9.3705e-006
29349	1.0227e-005
29350	1.3171e-005
29351	1.0406e-007
29352	4.2803e-007
29353	2.4908e-007
29354	9.1635e-007
29355	1.6947e-006
29356	6.3975e-007
29357	9.5691e-007
29358	6.4504e-007
29359	1.9079e-006
29360	5.2393e-007
29361	9.5315e-006
29362	5.0269e-006
29363	2.6119e-006
29364	1.5359e-006
29365	2.2695e-006
29366	4.2167e-006
29367	2.1989e-006
29368	2.4154e-006
29369	3.1898e-006
29370	3.2456e-006
29371	9.3551e-007
29372	9.2732e-007
29373	3.2122e-006
29374	9.5205e-006
29375	2.5084e-006
29376	1.6429e-006
29377	9.1611e-007
29378	6.9802e-007
29379	7.2952e-007
29380	8.5965e-007
29381	8.7891e-007
29382	9.9629e-007
29383	3.5336e-006
29384	4.0411e-006
29385	1.4084e-006
29386	1.729e-006
29387	2.269e-007
29388	5.6824e-007
29389	6.3168e-007
29390	2.4951e-007
29391	1.8156e-006
29392	1.3593e-006
29393	1.9514e-006
29394	3.8557e-006
29395	3.8951e-006
29396	6.9886e-006
29397	1.2072e-006
29398	2.6771e-006
29399	9.1866e-006
29400	7.0333e-006
29401	9.4962e-006
29402	8.4858e-006
29403	9.5896e-006
29404	3.9169e-006
29405	1.3278e-006
29406	7.0938e-007
29407	2.2607e-006
29408	1.8965e-006
29409	2.6988e-006
29410	2.5039e-006
29411	1.2277e-005
29412	1.6526e-005
29413	8.6768e-006
29414	1.6511e-005
29415	9.5679e-006
29416	1.0851e-005
29417	1.1556e-006
29418	1.6697e-006
29419	8.4976e-007
29420	1.1633e-006
29421	2.6196e-007
29422	1.0388e-006
29423	2.0086e-006
29424	3.0258e-007
29425	2.7836e-007
29426	1.7034e-006
29427	3.2342e-006
29428	5.7219e-006
29429	2.9662e-007
29430	4.7498e-008
29431	2.183e-006
29432	1.9228e-006
29433	3.188e-006
29434	6.2556e-006
29435	2.1614e-006
29436	2.6456e-007
29437	1.2809e-007
29438	1.1783e-007
29439	1.325e-007
29440	1.4529e-007
29441	1.5727e-007
29442	3.7647e-006
29443	2.3364e-006
29444	4.5154e-007
29445	2.7497e-006
29446	1.7856e-006
29447	2.6316e-006
29448	3.9443e-006
29449	2.5811e-006
29450	7.7932e-007
29451	2.0764e-006
29452	3.3852e-006
29453	7.3254e-006
29454	3.1039e-006
29455	6.0945e-006
29456	2.3961e-005
29457	1.2331e-005
29458	1.325e-006
29459	2.6518e-007
29460	8.5113e-008
29461	3.1664e-007
29462	9.3835e-008
29463	2.2049e-007
29464	1.0529e-006
29465	8.5182e-007
29466	7.1166e-007
29467	2.1183e-006
29468	1.2352e-006
29469	5.2345e-006
29470	4.6863e-006
29471	2.8882e-007
29472	2.8531e-007
29473	1.9337e-006
29474	1.2369e-006
29475	1.1611e-006
29476	1.7553e-006
29477	1.8705e-006
29478	5.3377e-007
29479	5.5232e-007
29480	2.5717e-007
29481	1.3209e-006
29482	1.3395e-006
29483	1.4655e-007
29484	5.2076e-007
29485	1.3906e-007
29486	3.7843e-006
29487	2.0638e-006
29488	1.9645e-006
29489	1.712e-006
29490	1.5758e-006
29491	2.2284e-006
29492	2.4388e-006
29493	2.4711e-006
29494	4.3268e-006
29495	8.0958e-006
29496	1.0384e-005
29497	1.3861e-005
29498	1.9158e-006
29499	3.2388e-006
29500	7.9307e-007
29501	4.1156e-006
29502	3.6379e-006
29503	6.5168e-006
29504	1.3365e-005
29505	1.8758e-006
29506	3.5419e-006
29507	1.3282e-006
29508	3.1236e-006
29509	3.5294e-006
29510	2.9968e-006
29511	9.5765e-007
29512	1.3108e-006
29513	3.2744e-007
29514	1.6904e-007
29515	2.888e-009
29516	5.0579e-009
29517	2.8372e-009
29518	2.7509e-009
29519	5.6245e-007
29520	5.0647e-007
29521	1.7509e-006
29522	2.7447e-006
29523	1.7511e-006
29524	2.5838e-006
29525	9.3752e-006
29526	6.2057e-006
29527	4.9067e-006
29528	8.6663e-006
29529	1.0315e-006
29530	2.102e-006
29531	1.1865e-005
29532	1.3973e-005
29533	2.4619e-006
29534	5.7265e-007
29535	1.5204e-006
29536	4.443e-007
29537	7.2326e-008
29538	1.7686e-006
29539	4.1728e-007
29540	2.2719e-006
29541	2.209e-007
29542	3.0313e-007
29543	9.4592e-007
29544	2.5033e-006
29545	2.2791e-009
29546	2.2542e-009
29547	2.3423e-009
29548	2.3603e-009
29549	2.1362e-009
29550	1.2677e-008
29551	2.3038e-009
29552	2.145e-009
29553	2.1324e-009
29554	1.5707e-008
29555	1.4812e-008
29556	2.2764e-009
29557	2.0807e-009
29558	7.1802e-009
29559	1.9148e-008
29560	4.2934e-008
29561	1.7935e-007
29562	1.6014e-008
29563	2.2472e-009
29564	4.0663e-008
29565	2.3047e-009
29566	5.4293e-008
29567	4.5473e-008
29568	1.1966e-008
29569	2.048e-008
29570	2.4304e-008
29571	1.6073e-008
29572	2.7412e-007
29573	7.6787e-009
29574	1.7624e-008
29575	2.2348e-009
29576	1.5964e-008
29577	2.2453e-009
29578	1.6014e-008
29579	1.0628e-007
29580	8.4276e-009
29581	5.1639e-009
29582	1.8738e-009
29583	2.1551e-009
29584	2.3251e-009
29585	1.597e-008
29586	7.6265e-008
29587	3.5056e-008
29588	2.2666e-009
29589	1.8836e-008
29590	2.6869e-008
29591	2.7042e-008
29592	2.1368e-009
29593	2.31e-009
29594	7.2183e-007
29595	2.0036e-009
29596	2.4233e-009
29597	2.3599e-009
29598	9.5337e-007
29599	1.0726e-007
29600	2.0641e-008
29601	6.6725e-008
29602	1.232e-007
29603	2.4322e-009
29604	2.4976e-009
29605	2.0688e-007
29606	1.9733e-009
29607	2.6116e-008
29608	2.9884e-007
29609	1.9315e-008
29610	1.6043e-008
29611	2.4283e-007
29612	1.6544e-008
29613	9.3619e-008
29614	9.3568e-009
29615	1.6008e-008
29616	1.1053e-007
29617	2.1418e-009
29618	5.1128e-007
29619	3.5617e-008
29620	1.3752e-008
29621	1.5564e-008
29622	5.7896e-009
29623	1.9145e-009
29624	2.4314e-009
29625	5.1703e-009
29626	3.1081e-008
29627	4.2161e-007
29628	5.3477e-007
29629	1.6639e-007
29630	5.8431e-008
29631	1.2295e-008
29632	1.3069e-008
29633	1.679e-008
29634	1.5339e-007
29635	5.6706e-008
29636	2.3641e-009
29637	2.3366e-009
29638	1.1789e-009
29639	2.4762e-007
29640	1.1959e-009
29641	6.7878e-008
29642	4.0576e-008
29643	3.7958e-008
29644	1.8038e-007
29645	1.5976e-008
29646	1.4235e-006
29647	1.3644e-006
29648	1.6008e-008
29649	3.6402e-008
29650	3.127e-008
29651	1.7876e-008
29652	7.9579e-008
29653	2.1535e-009
29654	2.6327e-009
29655	2.1029e-009
29656	3.563e-008
29657	3.5552e-008
29658	2.671e-007
29659	2.3105e-009
29660	2.2103e-009
29661	2.3873e-009
29662	1.1666e-008
29663	2.1064e-006
29664	3.3004e-007
29665	9.1523e-009
29666	2.309e-009
29667	2.1314e-009
29668	2.446e-009
29669	2.5251e-009
29670	2.4829e-009
29671	3.221e-009
29672	2.1662e-008
29673	5.0204e-007
29674	6.969e-008
29675	2.1145e-009
29676	2.2014e-009
29677	2.2846e-009
29678	2.0425e-008
29679	8.2216e-009
29680	5.5407e-007
29681	1.5777e-008
29682	5.2329e-008
29683	6.7977e-009
29684	5.298e-008
29685	5.0204e-007
29686	1.684e-007
29687	4.1432e-008
29688	1.6039e-008
29689	4.5548e-008
29690	9.884e-009
29691	6.5266e-009
29692	2.3249e-009
29693	1.9743e-008
29694	4.6582e-007
29695	4.8475e-007
29696	1.3979e-007
29697	1.0878e-008
29698	2.3882e-009
29699	2.5937e-009
29700	5.8784e-007
29701	3.2314e-008
29702	2.634e-009
29703	1.3646e-008
29704	1.6009e-008
29705	5.0204e-007
29706	2.447e-009
29707	2.526e-008
29708	4.5413e-008
29709	1.7389e-007
29710	1.6367e-007
29711	2.4604e-007
29712	2.8131e-008
29713	2.1532e-007
29714	1.9134e-009
29715	2.0406e-008
29716	1.8677e-009
29717	2.3311e-009
29718	2.1191e-009
29719	3.0696e-006
29720	2.3527e-009
29721	8.9468e-009
29722	7.7491e-009
29723	1.306e-009
29724	2.2182e-009
29725	2.4933e-007
29726	1.4906e-008
29727	2.4133e-009
29728	3.4336e-009
29729	1.6509e-007
29730	2.5345e-007
29731	2.3428e-008
29732	2.2196e-008
29733	1.8946e-009
29734	1.9252e-009
29735	5.5784e-009
29736	3.0455e-009
29737	1.6057e-008
29738	4.0882e-009
29739	3.3841e-007
29740	7.1895e-009
29741	7.3716e-009
29742	1.5866e-008
29743	3.3311e-009
29744	2.3031e-009
29745	1.3183e-008
29746	2.6831e-008
29747	2.5494e-008
29748	5.4924e-008
29749	2.5605e-009
29750	1.9337e-008
29751	1.6043e-008
29752	4.8417e-007
29753	6.5891e-007
29754	2.6325e-008
29755	2.5018e-009
29756	2.2511e-009
29757	2.0734e-009
29758	1.9477e-008
29759	2.1922e-009
29760	2.6352e-009
