Node Number	Total Deformation (m)
35482	1.2337e-010
35483	3.1765e-010
35484	6.3684e-009
35485	1.8416e-009
35486	1.8755e-009
35487	1.0691e-010
35488	1.1797e-011
35489	6.8698e-009
35490	7.0055e-009
35491	7.4691e-009
35492	7.6696e-009
35493	5.4804e-011
35494	7.7279e-009
35495	1.6157e-009
35496	1.2118e-009
35497	6.7042e-009
35498	7.5631e-009
35499	3.1245e-011
35500	7.3959e-009
35501	6.2637e-009
35502	6.6775e-009
35503	7.6836e-009
35504	7.4508e-009
35505	6.7216e-009
35506	6.4941e-009
35507	7.0765e-009
35508	6.0335e-009
35509	1.0385e-010
35510	1.5292e-009
35511	7.0838e-009
35512	6.1386e-009
35513	1.664e-010
35514	6.9561e-009
35515	1.2501e-009
35516	2.7724e-011
35517	2.6138e-011
35518	6.5289e-009
35519	7.0684e-009
35520	1.6509e-009
35521	5.9459e-009
35522	1.0875e-009
35523	1.9058e-009
35524	1.3724e-009
35525	6.5222e-010
35526	1.2573e-009
35527	7.6513e-009
35528	3.8631e-011
35529	9.6323e-011
35530	1.7101e-011
35531	7.5022e-009
35532	7.4036e-009
35533	1.8513e-010
35534	1.348e-009
35535	7.4458e-011
35536	1.7695e-009
35537	3.5858e-011
35538	7.5967e-009
35539	2.0346e-009
35540	7.7484e-009
35541	2.8716e-011
35542	1.001e-010
35543	6.9339e-009
35544	7.5841e-009
35545	7.6111e-009
35546	6.7877e-011
35547	4.9575e-010
35548	1.2687e-009
35549	7.7625e-009
35550	4.5068e-011
35551	1.4291e-009
35552	2.8608e-009
35553	6.9112e-009
35554	3.7607e-011
35555	1.2319e-009
35556	7.3472e-009
35557	1.9512e-009
35558	1.9257e-011
35559	1.6652e-009
35560	3.5724e-010
35561	1.9529e-010
35562	2.0974e-011
35563	7.0699e-009
35564	8.4565e-010
35565	3.2422e-011
35566	7.1946e-009
35567	6.6435e-009
35568	4.4754e-011
35569	6.9068e-009
35570	8.5283e-011
35571	1.859e-010
35572	7.497e-009
35573	7.324e-009
35574	7.5904e-009
35575	2.0407e-010
35576	6.673e-010
35577	4.7068e-010
35578	6.0577e-009
35579	1.903e-010
35580	7.7487e-009
35581	4.8912e-010
35582	7.6506e-009
35583	7.8865e-009
35584	7.6627e-009
35585	2.729e-010
35586	5.0652e-011
35587	3.3066e-010
35588	2.3122e-009
35589	7.5052e-009
35590	2.8012e-009
35591	7.8084e-009
35592	7.8839e-009
35593	6.9218e-009
35594	2.2748e-009
35595	1.368e-009
35596	2.709e-010
35597	2.5948e-011
35598	7.0304e-009
35599	6.8656e-011
35600	6.6052e-011
35601	3.0388e-011
35602	1.493e-010
35603	2.6348e-010
35604	1.7552e-009
35605	3.2306e-010
35606	3.374e-011
35607	2.8359e-010
35608	5.0416e-010
35609	1.1705e-010
35610	3.3289e-011
35611	2.0362e-010
35612	4.9946e-011
35613	4.1653e-010
35614	3.302e-010
35615	2.5983e-010
35616	2.3482e-011
35617	3.2325e-011
35618	3.2178e-009
35619	2.0349e-009
35620	7.6925e-011
35621	2.2077e-009
35622	3.8416e-010
35623	1.6117e-011
35624	3.6053e-010
35625	7.4081e-011
35626	3.8955e-010
35627	3.2391e-010
35628	4.8345e-010
35629	5.1713e-010
35630	6.8963e-010
35631	7.3871e-009
35632	9.4203e-011
35633	9.06e-010
35634	1.9275e-010
35635	2.0017e-010
35636	6.5797e-009
35637	6.5771e-009
35638	6.6227e-009
35639	6.6468e-009
35640	6.8549e-009
35641	6.4241e-009
35642	6.4498e-009
35643	6.8039e-009
35644	6.577e-009
35645	6.5509e-009
35646	6.6005e-009
35647	6.6787e-009
35648	6.9075e-009
35649	6.8906e-009
35650	6.4645e-009
35651	6.5175e-009
35652	6.7826e-009
35653	6.6468e-009
35654	6.5401e-009
35655	6.8215e-009
35656	6.3705e-009
35657	6.8024e-009
35658	6.9587e-009
35659	6.4227e-009
35660	6.8689e-009
35661	6.6506e-009
35662	6.3735e-009
35663	6.8204e-009
35664	6.4258e-009
35665	6.4697e-009
35666	6.7389e-009
35667	7.8768e-009
35668	8.2441e-009
35669	7.6856e-009
35670	7.9036e-009
35671	7.9016e-009
35672	7.6889e-009
35673	7.8499e-009
35674	7.8796e-009
35675	7.6914e-009
35676	7.8538e-009
35677	7.7325e-009
35678	7.8349e-009
35679	7.849e-009
35680	7.968e-009
35681	8.1705e-009
35682	8.1136e-009
35683	8.2579e-009
35684	8.3699e-009
35685	7.9428e-009
35686	8.2948e-009
35687	8.167e-009
35688	8.0959e-009
35689	7.8908e-009
35690	8.0494e-009
35691	7.9008e-009
35692	7.347e-009
35693	7.2799e-009
35694	7.3795e-009
35695	7.3644e-009
35696	7.4391e-009
35697	6.6602e-009
35698	7.1814e-009
35699	7.1681e-009
35700	7.3895e-009
35701	7.3141e-009
35702	7.3304e-009
35703	7.4259e-009
35704	7.5304e-009
35705	7.4994e-009
35706	7.2108e-009
35707	7.2473e-009
35708	7.4457e-009
35709	7.3555e-009
35710	7.2596e-009
35711	7.4019e-009
35712	7.3886e-009
35713	7.4456e-009
35714	7.2437e-009
35715	7.1532e-009
35716	7.2287e-009
35717	7.1515e-009
35718	7.1402e-009
35719	7.3714e-009
35720	7.3601e-009
35721	7.468e-009
35722	7.4138e-009
35723	7.167e-009
35724	7.2071e-009
35725	7.1629e-009
35726	7.4067e-009
35727	7.5014e-009
35728	7.4702e-009
35729	7.5326e-009
35730	7.581e-009
35731	7.4719e-009
35732	7.5125e-009
35733	7.5508e-009
35734	7.5763e-009
35735	7.6607e-009
35736	7.5643e-009
35737	7.5807e-009
35738	7.6182e-009
35739	7.5097e-009
35740	7.5692e-009
35741	7.5639e-009
35742	7.5128e-009
35743	7.4954e-009
35744	7.6276e-009
35745	7.5756e-009
35746	7.6219e-009
35747	7.5342e-009
35748	7.5493e-009
35749	7.5241e-009
35750	7.6028e-009
35751	7.4694e-009
35752	7.4057e-009
35753	7.4226e-009
35754	7.5032e-009
35755	7.5872e-009
35756	7.4818e-009
35757	7.2764e-009
35758	7.2875e-009
35759	7.2646e-009
35760	7.5166e-009
35761	7.3923e-009
35762	7.4449e-009
35763	7.5379e-009
35764	7.5165e-009
35765	7.6134e-009
35766	7.1549e-009
35767	7.3013e-009
35768	7.4966e-009
35769	7.2969e-009
35770	7.3758e-009
35771	7.5275e-009
35772	7.4869e-009
35773	7.554e-009
35774	7.4489e-009
35775	7.2468e-009
35776	7.3378e-009
35777	7.2327e-009
35778	7.2111e-009
35779	7.5591e-009
35780	7.5078e-009
35781	7.2591e-009
35782	7.4583e-009
35783	7.3461e-009
35784	7.2523e-009
35785	7.3781e-009
35786	7.2223e-009
35787	7.5548e-009
35788	7.6005e-009
35789	7.6686e-009
35790	7.5667e-009
35791	7.5913e-009
35792	7.5207e-009
35793	7.4751e-009
35794	7.5323e-009
35795	7.6156e-009
35796	7.4502e-009
35797	7.5141e-009
35798	7.5882e-009
35799	7.5115e-009
35800	7.6298e-009
35801	7.5994e-009
35802	7.5261e-009
35803	7.5485e-009
35804	7.6022e-009
35805	7.5882e-009
35806	7.6229e-009
35807	7.5212e-009
35808	7.5124e-009
35809	7.5811e-009
35810	7.0845e-009
35811	7.073e-009
35812	7.1177e-009
35813	7.1352e-009
35814	7.2874e-009
35815	6.9578e-009
35816	7.2075e-009
35817	7.0233e-009
35818	7.0891e-009
35819	7.0649e-009
35820	7.1056e-009
35821	7.1469e-009
35822	7.1661e-009
35823	7.3252e-009
35824	6.9685e-009
35825	7.0537e-009
35826	7.2682e-009
35827	7.2589e-009
35828	7.3557e-009
35829	6.9353e-009
35830	6.8989e-009
35831	6.998e-009
35832	7.0631e-009
35833	7.1262e-009
35834	7.1072e-009
35835	7.2957e-009
35836	7.2669e-009
35837	6.9399e-009
35838	6.905e-009
35839	7.1364e-009
35840	7.546e-009
35841	7.5254e-009
35842	7.5999e-009
35843	7.5379e-009
35844	7.5294e-009
35845	7.5225e-009
35846	7.5089e-009
35847	7.5133e-009
35848	7.6081e-009
35849	7.5568e-009
35850	7.6226e-009
35851	7.6535e-009
35852	7.5454e-009
35853	7.5809e-009
35854	7.6483e-009
35855	7.5109e-009
35856	7.6301e-009
35857	7.6753e-009
35858	7.6586e-009
35859	7.6853e-009
35860	7.5796e-009
35861	7.6954e-009
35862	6.6626e-009
35863	6.6661e-009
35864	6.6316e-009
35865	6.7073e-009
35866	6.7388e-009
35867	6.9675e-009
35868	6.4682e-009
35869	6.7712e-009
35870	6.7073e-009
35871	6.493e-009
35872	6.8216e-009
35873	6.6758e-009
35874	6.7434e-009
35875	6.9409e-009
35876	6.5179e-009
35877	6.4713e-009
35878	7.0198e-009
35879	6.7176e-009
35880	6.6284e-009
35881	6.9378e-009
35882	6.6971e-009
35883	6.4632e-009
35884	6.8852e-009
35885	7.061e-009
35886	6.4309e-009
35887	6.7338e-009
35888	6.4539e-009
35889	6.9093e-009
35890	6.4705e-009
35891	6.8878e-009
35892	6.4378e-009
35893	7.9259e-009
35894	7.7202e-009
35895	7.9034e-009
35896	7.7387e-009
35897	7.8625e-009
35898	7.8618e-009
35899	7.997e-009
35900	8.1841e-009
35901	7.6941e-009
35902	7.8629e-009
35903	7.8244e-009
35904	7.7215e-009
35905	7.862e-009
35906	8.1008e-009
35907	8.2438e-009
35908	8.0146e-009
35909	8.283e-009
35910	8.1118e-009
35911	7.9073e-009
35912	8.0956e-009
35913	8.1174e-009
35914	8.0268e-009
35915	8.1765e-009
35916	8.1092e-009
35917	6.9184e-009
35918	6.9146e-009
35919	6.9272e-009
35920	6.9443e-009
35921	6.9679e-009
35922	7.1293e-009
35923	6.7572e-009
35924	6.8297e-009
35925	6.8988e-009
35926	6.9286e-009
35927	6.9815e-009
35928	7.1541e-009
35929	7.1086e-009
35930	6.7634e-009
35931	7.0751e-009
35932	6.8082e-009
35933	6.8383e-009
35934	6.886e-009
35935	6.8937e-009
35936	7.1064e-009
35937	7.0964e-009
35938	7.2e-009
35939	6.7348e-009
35940	6.9869e-009
35941	6.7179e-009
35942	7.135e-009
35943	7.1107e-009
35944	6.7348e-009
35945	7.05e-009
35946	6.9948e-009
35947	6.7785e-009
35948	6.7256e-009
35949	7.5483e-009
35950	7.5475e-009
35951	7.5283e-009
35952	7.6071e-009
35953	7.5631e-009
35954	7.5251e-009
35955	7.5975e-009
35956	7.5231e-009
35957	7.5191e-009
35958	7.5545e-009
35959	7.6138e-009
35960	7.5856e-009
35961	7.5423e-009
35962	7.6474e-009
35963	7.728e-009
35964	7.6726e-009
35965	7.6101e-009
35966	7.6254e-009
35967	7.6785e-009
35968	7.681e-009
35969	7.5745e-009
35970	7.6157e-009
35971	7.638e-009
35972	5.4017e-010
35973	4.2357e-010
35974	4.2475e-010
35975	3.2733e-010
35976	4.8547e-010
35977	3.3633e-010
35978	3.9862e-010
35979	4.4577e-010
35980	3.4765e-010
35981	4.0383e-010
35982	6.6626e-010
35983	4.3779e-010
35984	4.9604e-010
35985	6.7976e-010
35986	6.0821e-010
35987	5.7956e-010
35988	6.7729e-010
35989	5.9279e-010
35990	4.2945e-010
35991	5.4572e-010
35992	3.0137e-010
35993	4.1856e-010
35994	4.9428e-010
35995	4.0243e-010
35996	4.7492e-010
35997	3.6567e-010
35998	4.5226e-010
35999	3.5448e-010
36000	4.0954e-010
36001	4.9834e-010
36002	4.0413e-010
36003	6.52e-010
36004	6.7239e-010
36005	6.4345e-010
36006	6.0508e-010
36007	5.8855e-010
36008	5.7678e-010
36009	6.5949e-010
36010	6.9784e-010
36011	6.7655e-010
36012	6.9354e-010
36013	6.6949e-010
36014	7.4617e-010
36015	6.0415e-010
36016	5.8223e-010
36017	6.6523e-010
36018	3.43e-010
36019	3.4633e-010
36020	2.8125e-010
36021	3.6955e-010
36022	2.7385e-010
36023	2.6441e-010
36024	3.3649e-010
36025	3.3046e-010
36026	2.6969e-010
36027	3.711e-010
36028	2.7065e-010
36029	7.6298e-011
36030	1.6296e-010
36031	6.7528e-011
36032	5.55e-011
36033	4.8802e-011
36034	1.2143e-010
36035	3.0479e-011
36036	1.3981e-010
36037	5.5638e-011
36038	6.5202e-011
36039	1.27e-010
36040	6.6649e-011
36041	1.2169e-010
36042	1.7894e-010
36043	9.8852e-011
36044	1.5666e-010
36045	2.7196e-010
36046	1.3228e-010
36047	1.7294e-010
36048	1.3399e-010
36049	2.6292e-010
36050	2.1462e-010
36051	1.6996e-010
36052	2.e-010
36053	2.1623e-010
36054	3.3831e-010
36055	3.7828e-010
36056	2.159e-010
36057	3.8202e-010
36058	3.632e-010
36059	2.7256e-010
36060	3.1513e-010
36061	3.4464e-010
36062	1.987e-010
36063	3.7188e-010
36064	3.1327e-010
36065	2.1113e-010
36066	3.4861e-010
36067	3.685e-010
36068	3.3273e-010
36069	3.0548e-010
36070	2.6533e-010
36071	1.8078e-010
36072	2.3107e-010
36073	1.2442e-010
36074	2.2575e-010
36075	9.5566e-011
36076	1.9593e-010
36077	2.282e-010
36078	1.4828e-010
36079	1.7848e-010
36080	1.1994e-010
36081	1.6272e-010
36082	6.5394e-011
36083	4.3064e-011
36084	7.4406e-011
36085	1.7797e-010
36086	1.4446e-010
36087	1.1873e-010
36088	1.0986e-010
36089	3.5075e-010
36090	2.2431e-010
36091	3.3844e-010
36092	4.1814e-010
36093	2.751e-010
36094	2.9067e-010
36095	3.8861e-010
36096	3.4236e-010
36097	3.3516e-010
36098	2.7317e-010
36099	3.7957e-010
36100	3.6547e-010
36101	3.536e-010
36102	3.3582e-010
36103	3.7936e-010
36104	4.2455e-010
36105	4.4754e-010
36106	2.7636e-010
36107	3.8136e-010
36108	1.9606e-010
36109	1.7261e-010
36110	1.0422e-010
36111	1.1094e-010
36112	1.821e-010
36113	2.7377e-010
36114	1.5751e-010
36115	2.4597e-010
36116	2.287e-010
36117	1.4553e-010
36118	1.4343e-010
36119	1.4208e-010
36120	1.6717e-010
36121	9.494e-011
36122	1.9857e-010
36123	1.5519e-010
36124	1.843e-010
36125	1.3738e-010
36126	1.4582e-010
36127	2.9044e-010
36128	2.8595e-010
36129	3.5289e-010
36130	3.0576e-010
36131	2.5958e-010
36132	3.5632e-010
36133	3.0803e-010
36134	3.1443e-010
36135	2.8346e-010
36136	3.5278e-010
36137	3.5042e-010
36138	3.701e-010
36139	3.8225e-010
36140	3.5356e-010
36141	3.4955e-010
36142	3.5681e-010
36143	3.529e-010
36144	3.0062e-010
36145	3.8147e-010
36146	3.7061e-010
36147	3.2514e-010
36148	3.1508e-010
36149	3.1284e-010
36150	3.7474e-010
36151	3.1578e-010
36152	2.8679e-010
36153	3.2501e-010
36154	2.8998e-010
36155	3.2788e-010
36156	3.4134e-010
36157	3.6799e-010
36158	1.3631e-010
36159	1.3521e-010
36160	1.6416e-010
36161	1.971e-010
36162	9.5227e-011
36163	1.4878e-010
36164	1.4733e-010
36165	1.1455e-010
36166	1.783e-010
36167	1.3543e-010
36168	9.1241e-011
36169	9.4929e-011
36170	3.9613e-011
36171	5.5758e-011
36172	1.4629e-010
36173	8.2248e-011
36174	1.6983e-010
36175	7.2486e-011
36176	1.5127e-010
36177	8.52e-011
36178	1.3727e-009
36179	1.4226e-009
36180	1.5479e-009
36181	1.5518e-009
36182	1.1871e-009
36183	1.1086e-009
36184	1.4886e-009
36185	1.7719e-009
36186	1.5618e-009
36187	6.0538e-010
36188	5.7446e-010
36189	4.0096e-010
36190	4.6509e-010
36191	8.2619e-010
36192	7.991e-010
36193	2.4855e-010
36194	3.8608e-010
36195	3.7062e-010
36196	1.1171e-010
36197	5.5564e-010
36198	5.8763e-010
36199	3.7549e-010
36200	6.1868e-010
36201	4.1301e-010
36202	9.6138e-011
36203	2.8462e-010
36204	6.8053e-010
36205	3.9643e-010
36206	3.6277e-010
36207	4.4397e-010
36208	4.9268e-010
36209	4.3766e-010
36210	4.8918e-010
36211	4.9421e-010
36212	3.4575e-010
36213	3.1392e-010
36214	2.5791e-010
36215	3.7183e-010
36216	3.3209e-010
36217	4.8502e-010
36218	5.2894e-010
36219	1.8205e-010
36220	1.6851e-010
36221	5.0272e-010
36222	4.5233e-010
36223	5.0896e-010
36224	5.0364e-010
36225	3.472e-010
36226	5.6051e-010
36227	3.7779e-010
36228	1.4012e-009
36229	1.2079e-009
36230	1.8387e-009
36231	1.8603e-009
36232	1.2439e-009
36233	1.9026e-009
36234	1.127e-009
36235	1.0366e-009
36236	1.128e-009
36237	1.772e-009
36238	1.6401e-009
36239	1.1436e-009
36240	7.6311e-010
36241	7.782e-010
36242	1.1186e-009
36243	1.2392e-009
36244	5.9225e-010
36245	1.0734e-009
36246	6.5269e-010
36247	7.7685e-010
36248	7.6924e-010
36249	6.4729e-010
36250	1.6198e-009
36251	9.4775e-010
36252	1.7174e-009
36253	7.1588e-010
36254	7.8452e-010
36255	6.0145e-010
36256	1.6091e-009
36257	2.5029e-009
36258	2.6132e-009
36259	9.5107e-010
36260	5.168e-010
36261	1.1139e-009
36262	4.2095e-010
36263	4.8454e-010
36264	6.8498e-010
36265	1.0319e-009
36266	8.1868e-010
36267	4.8975e-010
36268	5.609e-010
36269	1.456e-010
36270	2.4814e-010
36271	2.2845e-010
36272	1.6058e-010
36273	3.3863e-010
36274	2.7197e-010
36275	3.105e-010
36276	1.9477e-010
36277	2.6296e-010
36278	1.4683e-010
36279	1.9063e-010
36280	3.4698e-010
36281	1.4936e-010
36282	1.5569e-010
36283	2.721e-010
36284	3.1466e-010
36285	3.6148e-010
36286	1.2861e-010
36287	2.2542e-010
36288	3.1197e-010
36289	3.1751e-010
36290	2.9439e-010
36291	3.5246e-010
36292	2.8152e-010
36293	1.6619e-010
36294	1.2184e-010
36295	2.7234e-010
36296	2.0996e-010
36297	2.6196e-010
36298	2.172e-010
36299	2.8748e-010
36300	1.3829e-010
36301	2.1735e-010
36302	1.4901e-010
36303	5.0719e-011
36304	1.8288e-011
36305	2.987e-011
36306	1.0931e-010
36307	4.6454e-011
36308	4.1421e-011
36309	6.5726e-011
36310	1.2506e-010
36311	1.35e-011
36312	7.7042e-011
36313	3.9762e-011
36314	7.8256e-011
36315	5.7937e-011
36316	1.2725e-011
36317	1.6941e-011
36318	6.322e-011
36319	8.7805e-011
36320	1.7854e-010
36321	7.8537e-011
36322	1.2115e-010
36323	8.0012e-011
36324	9.5393e-011
36325	3.9887e-011
36326	1.5618e-010
36327	5.0576e-011
36328	1.3204e-010
36329	7.6687e-011
36330	1.2072e-010
36331	5.5813e-011
36332	1.985e-010
36333	1.297e-010
36334	1.0552e-010
36335	1.2128e-010
36336	9.3027e-011
36337	1.1057e-010
36338	4.015e-011
36339	1.4291e-010
36340	1.7288e-010
36341	6.8773e-011
36342	6.8899e-011
36343	3.7549e-011
36344	7.4658e-011
36345	9.2596e-011
36346	6.5734e-011
36347	3.8273e-011
36348	1.0774e-010
36349	5.5989e-011
36350	2.6611e-010
36351	2.3973e-010
36352	3.5032e-010
36353	3.3687e-010
36354	2.5456e-010
36355	2.3987e-010
36356	2.1892e-010
36357	3.128e-010
36358	2.9877e-010
36359	2.3418e-010
36360	9.9009e-011
36361	1.4729e-010
36362	1.5965e-010
36363	2.2304e-010
36364	2.4549e-010
36365	2.1978e-010
36366	3.1391e-010
36367	3.2906e-010
36368	2.138e-010
36369	1.2117e-010
36370	1.4926e-010
36371	1.0859e-010
36372	1.2847e-010
36373	2.6423e-010
36374	1.3846e-010
36375	1.3859e-010
36376	1.1553e-010
36377	1.2436e-010
36378	2.7089e-010
36379	2.7779e-010
36380	1.1758e-010
36381	1.0976e-010
36382	8.7774e-011
36383	1.2023e-010
36384	9.929e-011
36385	9.2816e-011
36386	1.0805e-010
36387	2.664e-010
36388	2.7703e-010
36389	6.3465e-011
36390	1.0069e-010
36391	1.4236e-010
36392	7.903e-011
36393	7.4438e-011
36394	9.4716e-011
36395	2.659e-010
36396	1.927e-010
36397	8.3158e-011
36398	1.5213e-010
36399	2.011e-010
36400	2.9018e-010
36401	2.7979e-010
36402	1.75e-010
36403	1.9504e-010
36404	1.2437e-010
36405	1.412e-010
36406	3.3972e-010
36407	4.0047e-010
36408	4.9074e-010
36409	4.8157e-010
36410	2.717e-010
36411	3.955e-010
36412	2.8867e-010
36413	4.272e-010
36414	3.3607e-010
36415	3.8706e-010
36416	1.3818e-010
36417	2.8983e-010
36418	2.1769e-010
36419	3.5628e-010
36420	2.8693e-010
36421	3.3649e-010
36422	2.853e-010
36423	3.2239e-010
36424	2.0121e-010
36425	3.389e-010
36426	2.4653e-010
36427	3.7987e-010
36428	2.5837e-010
36429	3.4823e-010
36430	3.3747e-010
36431	3.1791e-010
36432	6.73e-011
36433	7.6324e-011
36434	3.53e-011
36435	8.1687e-011
36436	8.2204e-011
36437	7.4813e-011
36438	5.2456e-011
36439	6.2455e-011
36440	7.1944e-011
36441	4.3644e-011
36442	5.6518e-011
36443	1.891e-010
36444	2.1416e-010
36445	2.2032e-010
36446	1.7432e-010
36447	2.2173e-010
36448	1.3197e-010
36449	1.9207e-010
36450	1.8461e-010
36451	3.4273e-010
36452	3.5383e-010
36453	3.4358e-010
36454	3.3112e-010
36455	3.4607e-010
36456	2.5423e-010
36457	2.7286e-010
36458	3.023e-010
36459	3.3225e-010
36460	3.4064e-010
36461	3.2053e-010
36462	3.3669e-010
36463	2.6171e-010
36464	3.1983e-010
36465	1.9379e-010
36466	2.0446e-010
36467	1.823e-010
36468	2.1162e-010
36469	1.8485e-010
36470	2.1288e-010
36471	1.5688e-010
36472	1.8744e-010
36473	1.8152e-010
36474	1.7087e-010
36475	1.0969e-010
36476	1.4965e-010
36477	1.0071e-010
36478	1.5475e-010
36479	1.564e-010
36480	1.4812e-010
36481	1.1209e-010
36482	1.4494e-010
36483	1.3144e-010
36484	1.2023e-010
36485	2.5653e-010
36486	2.0683e-010
36487	2.8024e-010
36488	1.9955e-010
36489	2.8118e-010
36490	8.6475e-011
36491	3.1323e-010
36492	3.0503e-010
36493	2.8489e-010
36494	1.8693e-010
36495	2.1249e-011
36496	1.3918e-011
36497	1.9734e-010
36498	1.6608e-010
36499	3.2915e-011
36500	1.9732e-010
36501	2.2934e-011
36502	1.5112e-011
36503	5.3344e-010
36504	4.9301e-010
36505	5.4185e-010
36506	5.649e-010
36507	5.5807e-010
36508	5.7019e-010
36509	4.235e-010
36510	4.8027e-010
36511	4.8416e-010
36512	5.0139e-010
36513	3.9465e-010
36514	4.7044e-010
36515	3.6942e-010
36516	3.1781e-010
36517	3.1453e-010
36518	0.
36519	0.
36520	1.3614e-010
36521	1.1778e-010
36522	8.472e-011
36523	0.
36524	0.
36525	4.4613e-011
36526	1.1738e-010
36527	1.5162e-011
36528	0.
36529	1.6042e-011
36530	0.
36531	5.9408e-012
36532	2.0549e-011
36533	9.2756e-012
36534	0.
36535	2.3953e-011
36536	0.
36537	1.4759e-010
36538	1.1608e-010
36539	0.
36540	0.
36541	8.4317e-012
36542	5.5305e-011
36543	5.3132e-011
36544	0.
36545	4.8797e-011
36546	8.0031e-011
36547	5.2099e-011
36548	0.
36549	1.9246e-011
36550	2.1081e-011
36551	3.6969e-011
36552	3.699e-011
36553	3.6231e-011
36554	0.
36555	1.434e-010
36556	7.1494e-011
36557	7.1402e-011
36558	0.
36559	2.2398e-011
36560	9.709e-011
36561	4.0712e-011
36562	1.0636e-010
36563	4.4846e-011
36564	0.
36565	8.4529e-011
36566	7.1082e-011
36567	8.4853e-011
36568	0.
36569	2.7149e-011
36570	4.6152e-011
36571	1.0892e-010
36572	0.
36573	5.1708e-011
36574	1.4422e-010
36575	4.7119e-011
36576	6.6423e-011
36577	0.
36578	1.6306e-011
36579	2.1245e-011
36580	3.1225e-011
36581	5.4124e-011
36582	2.9404e-011
36583	0.
36584	2.5761e-011
36585	1.5575e-009
36586	1.5752e-009
36587	1.5867e-009
36588	1.6137e-009
36589	1.7728e-009
36590	1.4761e-009
36591	1.6185e-009
